date,description,amount,balance
2023-04-06 16:59:45,Purchase by Erica Miranda,$135.90,"$299,275.33"
2023-04-07 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$296,275.33"
2023-04-07 09:39:18,Purchase by Cassie Garcia,$112.92,"$296,507.88"
2023-04-07 14:17:48,Purchase by Bob Lewis,$168.91,"$296,676.79"
2023-04-07 20:10:53,Purchase by Sara Walker,$119.63,"$296,394.96"
2023-04-08 08:44:32,Purchase by Dicey Green,$55.39,"$296,834.70"
2023-04-08 15:01:55,Purchase by Stephanie Dominguez,$102.52,"$296,779.31"
2023-04-09 08:36:43,Purchase by Paddy Key,$60.10,"$297,183.80"
2023-04-09 13:17:14,Purchase by Katherine Calhoun,$163.87,"$297,347.67"
2023-04-09 19:06:38,Purchase by Bob Lewis,$138.79,"$297,123.70"
2023-04-09 20:12:48,Purchase by Dicey Green,$47.20,"$297,394.87"
2023-04-09 20:34:52,Purchase by Lena Hartman,$150.21,"$296,984.91"
2023-04-10 08:47:05,Purchase by Betsy Nunez,$80.63,"$297,475.50"
2023-04-10 10:59:12,Purchase by Erica Miranda,$105.80,"$297,676.14"
2023-04-10 20:36:39,Purchase by Sara Walker,$94.84,"$297,570.34"
2023-04-10 21:50:13,Purchase by Mikayla Bryant,$158.24,"$297,834.38"
2023-04-11 08:38:58,Purchase by Sandra Phillips,$110.80,"$298,337.62"
2023-04-11 10:13:32,Purchase by Kim Nunez,$170.95,"$298,150.63"
2023-04-11 11:04:59,Purchase by Amber Calhoun,$76.19,"$298,226.82"
2023-04-11 19:34:54,Purchase by Kim Hahn,$145.30,"$297,979.68"
2023-04-12 11:36:11,Purchase by Jonathon Hayes,$125.66,"$298,657.67"
2023-04-12 12:29:33,Purchase by Russell Calhoun,$62.69,"$298,982.07"
2023-04-12 12:39:59,Purchase by Daniel Gomez,$88.96,"$298,919.38"
2023-04-12 13:24:40,Purchase by Betsy Nunez,$194.39,"$298,532.01"
2023-04-12 18:37:30,Purchase by Jonathon Bryant,$172.75,"$298,830.42"
2023-04-13 08:54:30,Purchase by Stephanie Dominguez,$27.28,"$299,009.35"
2023-04-13 10:42:15,Purchase by Mike Gomez,$93.57,"$299,102.92"
2023-04-13 12:45:37,Purchase by Mikayla Bryant,$36.41,"$299,330.53"
2023-04-13 14:57:06,Purchase by Cassie Daniel,$191.20,"$299,294.12"
2023-04-14 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$296,330.53"
2023-04-14 09:38:35,Purchase by Hannah Phillips,$123.59,"$296,565.19"
2023-04-14 15:15:44,Purchase by Mickey Key,$81.91,"$296,412.44"
2023-04-14 20:23:28,Purchase by Mikayla Bryant,$29.16,"$296,441.60"
2023-04-15 08:20:01,Purchase by Kim Hahn,$52.26,"$297,108.22"
2023-04-15 14:49:36,Purchase by Mel Green,$162.63,"$296,871.47"
2023-04-15 15:32:50,Purchase by Lindy Tucker,$143.65,"$296,708.84"
2023-04-15 15:43:52,Purchase by Jonathon Hayes,$20.42,"$297,128.64"
2023-04-15 19:31:27,Purchase by Bob Lewis,$42.49,"$297,171.13"
2023-04-15 21:49:02,Purchase by Mike Gomez,$184.49,"$297,055.96"
2023-04-16 08:27:54,Purchase by Lena Hartman,$48.60,"$297,284.89"
2023-04-16 08:32:37,Purchase by Mickey Key,$148.60,"$297,593.33"
2023-04-16 09:46:46,Purchase by Mike Gomez,$65.16,"$297,236.29"
2023-04-16 17:06:29,Purchase by Becky Calhoun,$152.49,"$297,745.82"
2023-04-16 18:15:00,Purchase by Gabrielle Glover,$159.84,"$297,444.73"
2023-04-17 17:35:48,Purchase by Mike Gomez,$98.30,"$297,844.12"
2023-04-18 11:36:10,Purchase by John Key,$119.84,"$298,023.79"
2023-04-18 12:06:19,Purchase by Jonathon Bryant,$102.76,"$298,274.84"
2023-04-18 14:11:04,Purchase by Kenny Spencer,$148.29,"$298,172.08"
2023-04-18 21:44:12,Purchase by Dicey Green,$42.71,"$298,317.55"
2023-04-18 21:51:28,Purchase by Mike Gomez,$59.83,"$297,903.95"
2023-04-19 08:19:56,Purchase by Kim Hahn,$121.87,"$298,626.83"
2023-04-19 11:51:23,Purchase by Erica Miranda,$184.42,"$298,811.25"
2023-04-19 11:53:43,Purchase by Bob Lewis,$133.47,"$298,944.72"
2023-04-19 13:57:53,Purchase by Albert Gilbert,$109.45,"$298,504.96"
2023-04-19 17:32:23,Purchase by Mike Gomez,$77.96,"$298,395.51"
2023-04-20 09:34:36,Purchase by Albert Gilbert,$136.66,"$299,496.99"
2023-04-20 10:50:30,Purchase by Daniel Gomez,$112.28,"$299,755.53"
2023-04-20 12:51:53,Purchase by John Calhoun,$71.12,"$299,611.43"
2023-04-20 14:13:30,Purchase by Mikayla Bryant,$31.82,"$299,643.25"
2023-04-20 15:09:06,Purchase by Lindy Tucker,$86.60,"$299,208.70"
2023-04-20 15:42:34,Purchase by Cassie Garcia,$43.32,"$299,540.31"
2023-04-20 18:10:55,Purchase by Mike Gomez,$151.63,"$299,360.33"
2023-04-20 21:49:15,Purchase by Betsy Nunez,$177.38,"$299,122.10"
2023-04-21 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$297,012.13"
2023-04-21 15:17:07,Purchase by Betsy Nunez,$113.96,"$300,012.13"
2023-04-21 15:29:00,Purchase by Dave Harris,$191.36,"$297,203.49"
2023-04-21 21:26:19,Purchase by John Delgado,$142.64,"$299,898.17"
2023-04-22 13:44:51,Purchase by Mel Green,$99.97,"$297,303.46"
2023-04-22 14:28:05,Purchase by Angela Brown,$93.80,"$297,397.26"
2023-04-22 21:46:57,Purchase by Crissy Bryant,$32.33,"$297,429.59"
2023-04-23 10:27:08,Purchase by Thys Hayes,$124.22,"$297,798.95"
2023-04-23 14:38:54,Purchase by Jonathon Bryant,$47.13,"$297,846.08"
2023-04-23 19:42:16,Purchase by Mickey Key,$171.34,"$297,674.73"
2023-04-23 21:33:58,Purchase by Bob Lewis,$73.80,"$297,503.39"
2023-04-25 11:08:39,Purchase by Betsy Nunez,$77.37,"$297,923.45"
2023-04-25 11:29:04,Purchase by Dave Harris,$64.18,"$297,987.63"
2023-04-26 09:40:56,Purchase by Amber Calhoun,$91.50,"$298,079.13"
2023-04-26 20:58:23,Purchase by Jonathon Bryant,$26.92,"$298,106.05"
2023-04-27 08:58:39,Purchase by Crissy Bryant,$161.35,"$299,059.69"
2023-04-27 11:13:06,Purchase by Lena Hartman,$197.65,"$298,419.99"
2023-04-27 12:03:54,Purchase by Hannah Phillips,$185.60,"$298,898.34"
2023-04-27 14:19:47,Purchase by Day Brown,$174.50,"$298,712.74"
2023-04-27 15:38:55,Purchase by Cassie Garcia,$76.75,"$298,496.74"
2023-04-27 17:53:48,Purchase by Betsy Nunez,$116.29,"$298,222.34"
2023-04-27 21:44:06,Purchase by Mickey Key,$41.50,"$298,538.24"
2023-04-28 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$296,059.69"
2023-04-28 12:16:29,Purchase by Mickey Key,$58.92,"$296,247.04"
2023-04-28 13:22:06,Purchase by Angela Brown,$118.00,"$296,365.04"
2023-04-28 13:59:20,Purchase by Jonathon Hayes,$65.90,"$296,188.12"
2023-04-28 20:03:14,Purchase by Dave Harris,$62.53,"$296,122.22"
2023-04-29 08:52:30,Purchase by Angela Brown,$147.87,"$296,512.91"
2023-04-29 16:03:59,Purchase by Mikayla Bryant,$139.99,"$296,785.24"
2023-04-29 21:29:03,Purchase by Amber Calhoun,$132.34,"$296,645.25"
2023-04-30 17:17:53,Purchase by Gabrielle Glover,$50.95,"$297,010.29"
2023-04-30 17:41:18,Purchase by Mike Gomez,$174.10,"$296,959.34"
2023-05-01 12:52:10,Purchase by April Hayes,$154.66,"$297,303.15"
2023-05-01 19:49:03,Purchase by Hetty Poole,$106.10,"$297,116.39"
2023-05-01 21:33:46,Purchase by Cassie Garcia,$32.10,"$297,148.49"
2023-05-02 09:41:02,Purchase by Mikayla Bryant,$189.78,"$297,921.56"
2023-05-02 11:32:56,Purchase by Brina Wheeler,$92.27,"$297,731.78"
2023-05-02 13:20:13,Purchase by Bob Lewis,$92.27,"$297,591.22"
2023-05-02 17:14:56,Purchase by Jonathon Hayes,$195.80,"$297,498.95"
2023-05-02 21:11:12,Purchase by Angela Brown,$48.29,"$297,639.51"
2023-05-02 21:55:43,Purchase by Thys Hayes,$33.44,"$297,955.00"
2023-05-03 09:15:17,Purchase by Hannah Phillips,$139.69,"$298,226.99"
2023-05-03 16:21:15,Purchase by Kev Phillips,$176.72,"$298,403.71"
2023-05-03 20:11:48,Purchase by Mel Green,$132.30,"$298,087.30"
2023-05-04 08:40:22,Purchase by Becky Calhoun,$195.50,"$298,599.21"
2023-05-04 11:17:38,Purchase by Jonathon Bryant,$147.56,"$298,746.77"
2023-05-05 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$295,746.77"
2023-05-05 09:04:39,Purchase by Bob Lewis,$175.50,"$296,189.45"
2023-05-05 13:21:59,Purchase by Jonathon Hayes,$73.34,"$296,013.95"
2023-05-05 17:19:40,Purchase by Wayne Garcia,$115.78,"$296,305.23"
2023-05-05 20:12:30,Purchase by Sara Walker,$193.84,"$295,940.61"
2023-05-06 14:09:17,Purchase by Stephanie Dominguez,$62.51,"$296,367.74"
2023-05-07 08:08:47,Purchase by Marty King,$138.84,"$296,570.88"
2023-05-07 09:00:25,Purchase by Jonathon Bryant,$32.18,"$296,632.54"
2023-05-07 12:43:54,Purchase by Kim Hahn,$64.30,"$296,432.04"
2023-05-07 20:32:28,Purchase by Cassie Garcia,$29.48,"$296,600.36"
2023-05-08 08:52:28,Purchase by Dave Harris,$124.00,"$296,756.54"
2023-05-08 09:57:25,Purchase by Cassie Garcia,$72.19,"$296,828.73"
2023-05-08 12:03:37,Purchase by Mickey Key,$40.22,"$296,903.66"
2023-05-08 13:08:54,Purchase by Kim Nunez,$34.71,"$296,863.44"
2023-05-08 20:30:57,Purchase by Gory Hayes,$103.37,"$297,007.03"
2023-05-09 21:14:35,Purchase by Amber Calhoun,$165.32,"$297,172.35"
2023-05-10 08:08:08,Purchase by Albert Gilbert,$172.61,"$297,470.62"
2023-05-10 13:15:17,Purchase by Cassie Garcia,$119.12,"$297,589.74"
2023-05-10 13:22:46,Purchase by Bob Lewis,$116.44,"$297,860.71"
2023-05-10 15:12:11,Purchase by Betsy Nunez,$125.66,"$297,298.01"
2023-05-10 20:02:32,Purchase by Erica Miranda,$154.53,"$297,744.27"
2023-05-10 21:09:58,Purchase by Mickey Key,$45.90,"$297,906.61"
2023-05-11 14:19:08,Purchase by Erica Miranda,$138.62,"$298,045.23"
2023-05-11 17:23:24,Purchase by Tess Wheeler,$90.90,"$298,136.13"
2023-05-12 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$295,136.13"
2023-05-12 09:28:30,Purchase by Jonathon Bryant,$104.60,"$295,291.08"
2023-05-12 19:15:41,Purchase by Dave Wilson,$50.35,"$295,186.48"
2023-05-13 18:16:37,Purchase by Mike Gomez,$131.58,"$295,422.66"
2023-05-14 14:56:38,Purchase by Cassie Garcia,$195.81,"$295,618.47"
2023-05-14 17:34:46,Purchase by Jonathon Hayes,$79.48,"$295,697.95"
2023-05-15 20:17:24,Purchase by Kim Hahn,$23.39,"$295,721.34"
2023-05-16 14:22:25,Purchase by Betsy Nunez,$76.69,"$295,798.03"
2023-05-17 08:02:52,Purchase by Derrek Nunez,$125.52,"$296,214.92"
2023-05-17 08:51:32,Purchase by Dave Harris,$62.48,"$296,089.40"
2023-05-17 09:43:26,Purchase by Bob Lewis,$77.73,"$296,386.33"
2023-05-17 10:36:43,Purchase by Jonathon Hayes,$93.68,"$296,308.60"
2023-05-17 17:57:37,Purchase by Jonathon Bryant,$43.58,"$296,429.91"
2023-05-17 18:27:59,Purchase by Betsy Nunez,$67.17,"$295,865.20"
2023-05-17 20:29:42,Purchase by Dicey Green,$149.85,"$296,579.76"
2023-05-17 20:56:29,Purchase by Lindy Tucker,$161.72,"$296,026.92"
2023-05-18 11:07:59,Purchase by Mel Green,$24.40,"$296,604.16"
2023-05-18 16:06:05,Purchase by Albert Gilbert,$163.36,"$296,767.52"
2023-05-18 20:05:39,Purchase by Dicey Green,$155.85,"$296,923.37"
2023-05-19 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$293,923.37"
2023-05-19 20:04:37,Purchase by Stephanie Dominguez,$87.15,"$294,010.52"
2023-05-20 10:20:22,Purchase by Mel Green,$112.37,"$294,122.89"
2023-05-20 10:59:52,Purchase by Jonathon Bryant,$43.24,"$294,268.40"
2023-05-20 13:32:27,Purchase by Albert Gilbert,$102.27,"$294,225.16"
2023-05-20 19:19:49,Purchase by Angie Brown,$81.52,"$294,534.02"
2023-05-20 21:33:56,Purchase by Dicey Green,$184.10,"$294,452.50"
2023-05-21 09:34:45,Purchase by Betsy Nunez,$104.17,"$294,638.19"
2023-05-21 10:30:45,Purchase by Lena Hartman,$139.83,"$294,778.02"
2023-05-21 16:18:57,Purchase by Christina King,$38.96,"$295,001.08"
2023-05-21 19:03:06,Purchase by Kim Hahn,$184.10,"$294,962.12"
2023-05-22 14:05:04,Purchase by Kim Nunez,$196.46,"$295,365.08"
2023-05-22 17:17:12,Purchase by Katherine Calhoun,$177.50,"$295,684.36"
2023-05-22 19:54:40,Purchase by Cassie Garcia,$58.26,"$295,059.34"
2023-05-22 19:59:45,Purchase by Stephanie Daniel,$141.78,"$295,506.86"
2023-05-22 21:01:54,Purchase by Jonathon Hayes,$109.28,"$295,168.62"
2023-05-23 10:25:10,Purchase by Hannah Phillips,$194.47,"$296,160.44"
2023-05-23 12:05:34,Purchase by Mickey Key,$112.60,"$295,965.97"
2023-05-23 12:24:42,Purchase by Stephanie Dominguez,$133.30,"$295,817.66"
2023-05-23 20:39:27,Purchase by Erica Miranda,$35.71,"$295,853.37"
2023-05-24 11:03:00,Purchase by Katherine Calhoun,$183.73,"$296,629.44"
2023-05-24 11:27:05,Purchase by Betsy Nunez,$22.72,"$296,183.16"
2023-05-24 11:34:40,Purchase by Jonathon Hayes,$119.33,"$296,445.71"
2023-05-24 16:55:17,Purchase by Stephanie Dominguez,$143.22,"$296,326.38"
2023-05-25 09:27:28,Purchase by Day Brown,$35.29,"$296,839.14"
2023-05-25 10:54:25,Purchase by Thys Miller,$46.16,"$296,724.10"
2023-05-25 11:42:06,Purchase by Mikayla Bryant,$79.75,"$296,803.85"
2023-05-25 13:07:31,Purchase by Lindy Tucker,$48.50,"$296,677.94"
2023-05-26 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$293,839.14"
2023-05-26 08:29:12,Purchase by Cassie Garcia,$86.46,"$293,925.60"
2023-05-26 09:45:27,Purchase by Becky Calhoun,$168.23,"$294,293.23"
2023-05-26 20:00:35,Purchase by Amber Calhoun,$199.40,"$294,125.00"
2023-05-27 09:27:36,Purchase by Kim Hahn,$136.11,"$294,514.58"
2023-05-27 14:01:21,Purchase by Betsy Nunez,$85.24,"$294,378.47"
2023-05-27 14:20:16,Purchase by Sara Walker,$104.65,"$294,619.23"
2023-05-27 20:04:55,Purchase by Becky Calhoun,$123.20,"$294,886.29"
2023-05-27 20:33:01,Purchase by Bob Lewis,$143.86,"$294,763.09"
2023-05-28 10:32:53,Purchase by Albert Gilbert,$135.71,"$295,304.13"
2023-05-28 10:38:35,Purchase by Stephanie Dominguez,$166.11,"$295,168.42"
2023-05-28 13:30:10,Purchase by Lindy Tucker,$68.46,"$294,954.75"
2023-05-28 16:38:21,Purchase by Kim Nunez,$120.86,"$295,424.99"
2023-05-28 21:05:45,Purchase by Mel Green,$47.56,"$295,002.31"
2023-05-29 13:34:42,Purchase by Kim Hahn,$121.43,"$295,546.42"
2023-05-29 17:59:34,Purchase by Mark Lewis,$92.72,"$295,639.14"
2023-05-29 20:00:14,Purchase by Erica Miranda,$84.12,"$295,723.26"
2023-05-30 13:31:41,Purchase by Angela Brown,$180.81,"$295,904.07"
2023-05-30 17:55:38,Purchase by Jonathon Bryant,$48.58,"$295,952.65"
2023-05-31 21:31:05,Purchase by Cassie Garcia,$184.95,"$296,137.60"
2023-06-01 08:05:38,Purchase by Dicey Green,$33.88,"$296,221.78"
2023-06-01 20:53:01,Purchase by Katherine Calhoun,$50.30,"$296,187.90"
2023-06-02 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$293,390.08"
2023-06-02 12:21:11,Purchase by Stephanie Dominguez,$148.15,"$293,538.23"
2023-06-02 13:48:04,Purchase by Thys Hayes,$79.88,"$293,618.11"
2023-06-02 16:26:14,Purchase by Jonathon Bryant,$43.72,"$293,661.83"
2023-06-02 17:15:51,Purchase by Betsy Nunez,$168.30,"$296,390.08"
2023-06-02 21:07:50,Purchase by Dicey Green,$189.80,"$293,851.63"
2023-06-03 18:27:08,Purchase by Mickey Key,$126.51,"$293,978.14"
2023-06-04 08:43:09,Purchase by Mel Green,$97.47,"$294,075.61"
2023-06-04 16:13:47,Purchase by Amber Calhoun,$47.20,"$294,324.81"
2023-06-04 18:33:39,Purchase by Mike Gomez,$150.70,"$294,226.31"
2023-06-04 18:54:35,Purchase by Mikayla Bryant,$159.20,"$294,484.01"
2023-06-04 20:45:23,Purchase by Lena Hartman,$51.30,"$294,277.61"
2023-06-05 11:21:14,Purchase by Jonathon Bryant,$119.17,"$294,829.86"
2023-06-05 18:48:11,Purchase by Albert Gilbert,$38.20,"$294,710.69"
2023-06-05 20:40:58,Purchase by Dave Harris,$188.48,"$294,672.49"
2023-06-06 08:30:34,Purchase by Sara Walker,$197.90,"$295,027.76"
2023-06-06 12:06:38,Purchase by Katherine Calhoun,$110.30,"$295,138.06"
2023-06-06 15:10:55,Purchase by Mikayla Bryant,$113.56,"$295,251.62"
2023-06-07 11:34:51,Purchase by Stephanie Dominguez,$49.85,"$295,301.47"
2023-06-08 09:39:36,Purchase by Mike Gomez,$110.53,"$295,547.75"
2023-06-08 16:36:15,Purchase by Kim Nunez,$179.36,"$295,727.11"
2023-06-08 18:17:26,Purchase by Betsy Nunez,$135.75,"$295,437.22"
2023-06-09 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$292,727.11"
2023-06-09 11:02:00,Purchase by Katherine Calhoun,$106.27,"$293,108.91"
2023-06-09 12:16:18,Purchase by Mickey Key,$50.75,"$293,002.64"
2023-06-09 15:21:49,Purchase by Stephanie Dominguez,$35.15,"$292,762.26"
2023-06-09 15:22:23,Purchase by Sara Walker,$189.63,"$292,951.89"
2023-06-10 09:54:55,Purchase by Jonathon Hayes,$92.45,"$293,271.10"
2023-06-10 16:14:55,Purchase by Mike Gomez,$69.74,"$293,178.65"
2023-06-11 13:17:14,Purchase by Bob Lewis,$42.18,"$293,313.28"
2023-06-11 16:39:13,Purchase by Hannah Phillips,$121.63,"$293,485.63"
2023-06-11 20:04:37,Purchase by Thys Hayes,$50.72,"$293,364.00"
2023-06-12 11:29:00,Purchase by Mickey Key,$165.26,"$293,733.43"
2023-06-12 14:13:01,Purchase by Jonathon Bryant,$159.16,"$293,892.59"
2023-06-12 17:56:32,Purchase by Geoff Williamson,$82.54,"$293,568.17"
2023-06-13 08:56:09,Purchase by Bob Lewis,$72.22,"$294,180.38"
2023-06-13 12:07:37,Purchase by Becky Calhoun,$131.66,"$294,312.04"
2023-06-13 18:40:23,Purchase by Christina King,$172.16,"$294,108.16"
2023-06-13 19:39:06,Purchase by Derrek Nunez,$43.41,"$293,936.00"
2023-06-14 12:07:27,Purchase by Christina King,$40.90,"$294,533.71"
2023-06-14 19:27:20,Purchase by Mike Gomez,$156.58,"$294,468.62"
2023-06-14 20:47:49,Purchase by Katherine Calhoun,$69.50,"$294,603.21"
2023-06-14 21:36:17,Purchase by Sara Walker,$24.19,"$294,492.81"
2023-06-16 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$291,603.21"
2023-06-16 08:37:55,Purchase by Dicey Green,$89.86,"$292,225.81"
2023-06-16 10:58:03,Purchase by Mike Gomez,$111.89,"$291,715.10"
2023-06-16 12:13:56,Purchase by Thys Hayes,$114.50,"$292,135.95"
2023-06-16 12:18:33,Purchase by Cassie Daniel,$188.44,"$291,903.54"
2023-06-16 16:43:47,Purchase by Becky Calhoun,$117.91,"$292,021.45"
2023-06-17 09:59:04,Purchase by Jonathon Bryant,$42.93,"$292,268.74"
2023-06-18 10:05:26,Purchase by Albert Gilbert,$107.21,"$292,375.95"
2023-06-19 11:38:00,Purchase by Jock Brown,$130.25,"$292,506.20"
2023-06-20 08:38:44,Purchase by Betsy Nunez,$55.69,"$292,561.89"
2023-06-20 14:35:57,Purchase by Mike Gomez,$199.58,"$292,761.47"
2023-06-20 14:57:25,Purchase by Cassie Garcia,$178.43,"$292,939.90"
2023-06-21 11:47:20,Purchase by Betsy Nunez,$146.62,"$293,086.52"
2023-06-21 13:09:21,Purchase by Thys Hayes,$100.78,"$293,302.76"
2023-06-21 17:37:37,Purchase by Mikayla Bryant,$82.36,"$293,201.98"
2023-06-21 17:41:45,Purchase by Mickey Key,$33.10,"$293,119.62"
2023-06-22 11:17:22,Purchase by Katherine Calhoun,$166.14,"$293,526.68"
2023-06-22 16:24:34,Purchase by Thys Miller,$57.78,"$293,360.54"
2023-06-23 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$290,526.68"
2023-06-23 10:32:33,Purchase by Hannah Phillips,$145.68,"$290,882.91"
2023-06-23 16:57:37,Purchase by Jonathon Hayes,$30.25,"$290,708.62"
2023-06-23 18:04:58,Purchase by Dave Harris,$151.69,"$290,678.37"
2023-06-23 20:27:15,Purchase by Becky Calhoun,$28.61,"$290,737.23"
2023-06-24 12:40:36,Purchase by Dicey Green,$189.43,"$291,140.80"
2023-06-24 19:25:53,Purchase by Amber Calhoun,$68.46,"$290,951.37"
2023-06-25 10:25:34,Purchase by Hannah Phillips,$21.30,"$291,277.37"
2023-06-25 12:33:25,Purchase by Stephanie Dominguez,$115.27,"$291,256.07"
2023-06-26 12:09:42,Purchase by Mel Green,$117.66,"$291,395.03"
2023-06-26 12:13:57,Purchase by Jonathon Hayes,$69.19,"$291,464.22"
2023-06-26 18:24:34,Purchase by Day Brown,$103.76,"$291,715.45"
2023-06-26 18:27:56,Purchase by Amber Calhoun,$60.90,"$291,611.69"
2023-06-26 21:56:33,Purchase by Kim Nunez,$86.57,"$291,550.79"
2023-06-27 08:05:45,Purchase by Kim Nunez,$73.50,"$291,890.34"
2023-06-27 11:35:38,Purchase by Bennie Phillips,$99.44,"$291,989.78"
2023-06-27 16:58:59,Purchase by Erica Miranda,$101.39,"$291,816.84"
2023-06-27 18:58:36,Purchase by Mikayla Bryant,$90.79,"$292,080.57"
2023-06-28 10:49:37,Purchase by Gory Hayes,$44.82,"$292,362.18"
2023-06-28 11:00:43,Purchase by Dicey Green,$75.87,"$292,438.05"
2023-06-28 13:13:30,Purchase by Jonathon Hayes,$170.66,"$292,317.36"
2023-06-28 18:55:29,Purchase by Kim Hahn,$66.13,"$292,146.70"
2023-06-29 10:05:43,Purchase by Mel Green,$150.45,"$292,588.50"
2023-06-29 10:46:27,Purchase by Crissy Bryant,$172.10,"$293,073.94"
2023-06-29 11:33:58,Purchase by Hannah Phillips,$77.64,"$292,901.84"
2023-06-29 20:49:29,Purchase by Dave Harris,$124.92,"$292,713.42"
2023-06-29 21:19:47,Purchase by Andrea Phillips,$110.78,"$292,824.20"
2023-06-30 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$290,073.94"
2023-06-30 12:32:07,Purchase by Albert Gilbert,$157.94,"$290,403.45"
2023-06-30 21:11:48,Purchase by Mel Green,$171.57,"$290,245.51"
2023-07-01 08:34:03,Purchase by Christopher Wheeler,$57.30,"$290,643.39"
2023-07-01 14:53:26,Purchase by Gabrielle Glover,$80.34,"$290,586.09"
2023-07-01 18:41:42,Purchase by Kim Nunez,$102.30,"$290,505.75"
2023-07-02 08:18:18,Purchase by Hannah Phillips,$191.62,"$291,625.95"
2023-07-02 08:58:25,Purchase by Lib Bryant,$191.80,"$291,386.14"
2023-07-02 11:53:34,Purchase by Jonathon Hayes,$149.80,"$291,029.74"
2023-07-02 14:05:43,Purchase by Angela Brown,$164.60,"$291,194.34"
2023-07-02 14:25:16,Purchase by Erica Miranda,$98.57,"$290,879.94"
2023-07-02 15:49:51,Purchase by Jonathon Bryant,$48.19,"$291,434.33"
2023-07-02 21:18:47,Purchase by Albert Gilbert,$137.98,"$290,781.37"
2023-07-03 12:31:57,Purchase by Erica Miranda,$31.41,"$291,891.31"
2023-07-03 17:06:55,Purchase by Mikayla Bryant,$74.75,"$291,994.76"
2023-07-03 17:20:45,Purchase by Mike Gomez,$129.27,"$291,755.22"
2023-07-03 19:24:48,Purchase by Albert Gilbert,$104.68,"$291,859.90"
2023-07-03 20:02:54,Purchase by Mickey Key,$28.70,"$291,920.01"
2023-07-04 08:30:00,Purchase by Kim Nunez,$156.28,"$292,376.70"
2023-07-04 09:42:04,Purchase by Dicey Green,$109.67,"$292,597.47"
2023-07-04 12:02:55,Purchase by John Key,$99.27,"$292,094.03"
2023-07-04 18:52:09,Purchase by Rebecca Lewis,$111.10,"$292,487.80"
2023-07-04 19:55:17,Purchase by Erica Miranda,$126.39,"$292,220.42"
2023-07-05 14:11:11,Purchase by Sara Walker,$107.12,"$292,704.59"
2023-07-05 15:21:22,Purchase by Angela Brown,$101.79,"$292,806.38"
2023-07-05 21:19:50,Purchase by Katherine Calhoun,$55.70,"$292,862.08"
2023-07-06 13:33:59,Purchase by Mickey Key,$178.38,"$293,040.46"
2023-07-06 16:08:33,Purchase by Becky Calhoun,$184.50,"$293,224.96"
2023-07-07 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$290,224.96"
2023-07-07 08:08:28,Purchase by Amber Calhoun,$124.52,"$290,631.50"
2023-07-07 08:59:34,Purchase by Katherine Calhoun,$198.98,"$290,931.70"
2023-07-07 17:21:51,Purchase by Thys Miller,$191.71,"$290,416.67"
2023-07-07 19:13:45,Purchase by Becky Calhoun,$101.22,"$290,732.72"
2023-07-07 19:14:09,Purchase by Kim Nunez,$90.31,"$290,506.98"
2023-07-08 08:25:18,Purchase by Cassie Garcia,$115.80,"$291,232.89"
2023-07-08 15:26:52,Purchase by Patricia Wilkerson,$155.42,"$291,087.12"
2023-07-08 16:34:27,Purchase by Albert Gilbert,$29.97,"$291,117.09"
2023-07-08 16:36:36,Purchase by Bob Lewis,$198.46,"$291,431.35"
2023-07-08 17:12:25,Purchase by Mickey Key,$75.94,"$291,507.29"
2023-07-08 18:12:17,Purchase by Angela Brown,$174.32,"$291,681.61"
2023-07-09 15:07:43,Purchase by Mickey Key,$125.39,"$291,807.00"
2023-07-11 11:38:38,Purchase by Amber Calhoun,$112.56,"$291,919.56"
2023-07-11 12:26:30,Purchase by Jonathon Bryant,$92.21,"$292,174.31"
2023-07-11 16:52:10,Purchase by Katherine Calhoun,$162.54,"$292,082.10"
2023-07-12 08:19:46,Purchase by Mike Gomez,$192.65,"$292,551.23"
2023-07-12 10:30:46,Purchase by Gabrielle Glover,$195.80,"$292,946.32"
2023-07-12 14:39:39,Purchase by Cassie Garcia,$199.29,"$292,750.52"
2023-07-12 16:51:20,Purchase by John Delgado,$184.27,"$292,358.58"
2023-07-13 08:37:28,Purchase by Kim Hahn,$112.72,"$293,059.04"
2023-07-13 18:59:13,Purchase by Dan Porter,$196.10,"$293,255.14"
2023-07-13 20:19:17,Purchase by Mikayla Bryant,$70.53,"$293,419.23"
2023-07-13 21:29:10,Purchase by Jonathon Hayes,$93.56,"$293,348.70"
2023-07-14 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$290,419.23"
2023-07-14 15:08:11,Purchase by Andrea Phillips,$34.85,"$290,489.42"
2023-07-14 17:38:32,Purchase by Lindy Tucker,$35.34,"$290,454.57"
